X,Y,Z
-9.212703318794409,-8.043346488813054,29.331568650105737
-9.153185826404608,-7.94275566458742,29.307631272290777
-9.091716430199057,-7.844304939879078,29.277097791890856
-9.028501638655976,-7.74827298523342,29.240146488672554
-8.96375104621657,-7.6549204068450845,29.19697387007016
-8.897676274853929,-7.564489109656816,29.147792828965738
-8.830489953553107,-7.4772018960334075,29.092830818631157
-8.762404737753128,-7.39326222775946,29.03232806124085
-8.693632349973244,-7.312854202213744,28.96653573761543
-8.624382700876241,-7.2361426539033324,28.89571431192389
-8.554863024861257,-7.163273468570707,28.820131821878434
-8.48527711779345,-7.094373960334869,28.7400623630258
-8.415824582728327,-7.029553488383725,28.655784519565866
-8.34670020838799,-6.968904013564841,28.567580075017258
-8.278093346882631,-6.912500943341422,28.475732645405397
-8.210187406821312,-6.860403849333759,28.38052656092102
-8.143159381636508,-6.812657446307313,28.282245755626587
-8.077179467414432,-6.769292406455873,28.181172848898886
-8.012410731135857,-6.730326411205872,28.07758827643512
-7.94900884423235,-6.695765013910197,27.971769561330255
-7.887121884218996,-6.665602701949938,27.863990679265456
-7.826890176425315,-6.639823762936809,27.754521512981597
-7.768446213816956,-6.618403308212373,27.64362742605574
-7.711914594856039,-6.60130810568662,27.531568881736682
-7.657412045072894,-6.588497526945414,27.418601198552665
-7.605047437012229,-6.579924317741991,27.30497431358674
-7.554921895220571,-6.575535436574709,27.190932688241496
-7.507128890997676,-6.575272765189639,27.076715203726774
-7.461754386190687,-6.579073761233835,26.962555144639104
-7.41887700912787,-6.5868721277701265,26.848680240371483
-7.378568237966294,-6.598598361635627,26.73531272639921
-7.340892601649466,-6.614180229302371,26.622669440402092
-7.305907907303619,-6.633543257083717,26.510961966322185
-7.273665457322706,-6.656611060014238,26.400396772589367
-7.24421029007702,-6.683305703978113,26.291175393896065
-7.21758141127441,-6.7135479418828385,26.183494605492307
-7.193812032407436,-6.747257435016915,26.077546621440035
-7.1729298002864095,-6.7843528948297855,25.97351928311774
-7.1549570287293145,-6.824752186697254,25.87159625717786
-7.1399109175651825,-6.868372376130593,25.771957223538408
-7.127803762023349,-6.9151297259366045,25.674778056717035
-7.118643154120504,-6.9649396537101484,25.580231000760204
-7.112432166329433,-7.017716638598527,25.488484822544553
-7.109169528807739,-7.073374096755426,25.399704959702305
-7.108849772801098,-7.131824204934262,25.314053627702698
-7.111463376041778,-7.192977702855681,25.23168992639412
-7.116996902323985,-7.256743671207508,25.152769935127605
-7.125433076953973,-7.323029252779054,25.077446732246226
-7.136750884179634,-7.391739370219932,25.005870428239707
-7.150925647874306,-7.462776419639059,24.938188169214516
-7.167929053522456,-7.536039931220491,24.874544073084593
-7.187729189918632,-7.611426225921696,24.815079163330008
-7.210290570498812,-7.6888280581591335,24.759931264137585
-7.23557410192036,-7.768134237389139,24.709234835012236
-7.2635370710231575,-7.84922925555061,24.66312078837274
-7.294133108706576,-7.931992909541785,24.621716261979515
-7.327312110782892,-8.016299913413588,24.585144334593377
-7.3630201761750556,-8.102019533187997,24.553523715366584
-7.401199522028376,-8.189015226113295,24.52696838320782
-7.441788363708802,-8.277144276521955,24.505587167301307
-7.484720814532364,-8.366257478937746,24.48948330178515
-7.529926763539283,-8.456198833213653,24.47875392445597
-7.577331727382773,-8.546805248636499,24.47348951307896
-7.626856726994965,-8.637906321827094,24.47377330708982
-7.6784181445631505,-8.729324134761557,24.479680664919574
-7.731927563999924,-8.82087307893636,24.491278356797014
-7.787291647011941,-8.912359782375635,24.50862387259863
-7.844411986693666,-9.003583059221853,24.53176464137634
-7.903184955320066,-9.094333908517356,24.560737188744014
-7.963501597365527,-9.184395635081549,24.59556634199159
-8.025247540279208,-9.273544056646006,24.636264421712287
-8.088302855620789,-9.361547713310609,24.682830243207558
-8.15254199635944,-9.44816823923836,24.73524825219143
-8.217833776888908,-9.53316083653614,24.79348774309616
-8.284041309114105,-9.616274812241894,24.85750180490248
-8.351022010228295,-9.697254249869628,24.927226432803828
-8.418627676027011,-9.775838772097911,25.00257983028233
-8.486704538062957,-9.851764453993146,25.083461451322695
-8.555093377887943,-9.924764853906789,25.169751157762995
-8.623629710782371,-9.99457207676904,25.261308649887706
-8.692144003908108,-10.060918031555445,25.357972811330956
-8.76046193792635,-10.123535880713037,25.45956101060072
-8.828404736929054,-10.182161440433973,25.565868747578055
-8.895789552136547,-10.236534631841542,25.676669453580164
-8.96242991837729,-10.286401389073777,25.791714102266265
-9.028136263915615,-10.331515376480654,25.91073122616548
-9.092716447265216,-10.371639555341808,26.033427166313757
-9.155976419848855,-10.406548256857867,26.159486324950503
-9.217720903988894,-10.436029071829369,26.28857164221019
-9.277754159487513,-10.459884875164867,26.42032528218695
-9.335880795080438,-10.477935700437785,26.554369592043592
-9.391906615482048,-10.490020479647518,26.690308293322254
-9.445639573292755,-10.49599920500836,26.827727727127506
-9.496890679480417,-10.495754384162632,26.966198517399228
-9.545475058223117,-10.489193052894336,27.105277292171596
-9.59121291531173,-10.476248001083952,27.24450871170176
-9.633930634492657,-10.456879362590863,27.383427680364882
-9.673461820020075,-10.431075775127725,27.521561675830903
-9.709648330365239,-10.398855233385524,27.658433276207965
-9.74234141528136,-10.360266140745743,27.79356292605598
-9.771402613791192,-10.31538742016405,27.926471534310103
-9.796704913960935,-10.264329150307674,28.05668362259854
-9.818133557017713,-10.207232202866043,28.183729935485438
-9.835587052108043,-10.144268091024617,28.307150656296457
-9.848977956435952,-10.075638287583628,28.42649819056917
-9.858233604181164,-10.001573228533209,28.541339997734358
-9.863296871945906,-9.922331209857214,28.651261643250773
-9.86412658376803,-9.838196783080237,28.755868993987697
-9.860698154257348,-9.749479012557364,28.854791306634755
-9.853003785652229,-9.65650950443087,28.947683045530315
-9.841052713477387,-9.559640127194923,29.034226066021688
-9.824871369864075,-9.45924062034365,29.114131649049334
-9.804503334835788,-9.355695944022857,29.187142036844133
-9.780009127401161,-9.249403634825484,29.253031519573202
-9.75146596433779,-9.1407709302296,29.311607586932986
-9.718967346307924,-9.030211957119457,29.362711564473436
-9.682622521780083,-8.918144832934392,29.406218973993575
-9.642555835446586,-8.804988793525833,29.442039577442678
-9.598905995260813,-8.691161448209709,29.470117158987463
-9.551825208303127,-8.577076000107697,29.49042897930814
-9.501478261780923,-8.46313876071986,29.502984993263677
-9.448041487484861,-8.349746622654294,29.5078267695263
-9.391701714399566,-8.237284914132507,29.505026257321802
-9.332655112051123,-8.126125265805607,29.49468426518656
-9.271106043024862,-8.016623847192704,29.476928846981473
-9.20726585676014,-7.909119726439114,29.451913491285463
-9.141351681166297,-7.803933527505017,29.4198152123377
-9.073585223088509,-7.701366306582628,29.380832589415476
-9.004191547243337,-7.601698670675302,29.335183672282575
-8.933397926984162,-7.5051901408766835,29.283103983273687
-8.861432663619336,-7.4120787432188315,29.22484436432599
-8.788524017096254,-7.322580810836405,29.160669021308227
-8.714899117197945,-7.236891014692991,29.090853442351026
-8.640782993117071,-7.155182555237865,29.01568253653976
-8.56639762010154,-7.077607555506653,28.935448739047317
-8.491961059081659,-7.004297605165235,28.850450275188138
-8.417686660938651,-6.935364424424892,28.76098951538277
-8.343782350049173,-6.870900672061206,28.667371456029468
-8.270449976844056,-6.810980818639242,28.56990231073064
-8.197884751070038,-6.75566215169248,28.468888230929593
-8.126274753302036,-6.704985765600202,28.364634167268306
-8.055800520768594,-6.658977690184545,28.257442845536982
-7.986634703358918,-6.617649935788478,28.147613875053825
-7.91894179850225,-6.581001671917794,28.035442981789746
-7.852877940607046,-6.549020272820164,27.92122134825032
-7.788590772964495,-6.521682482124252,27.805235086868763
-7.726219354767859,-6.4989554174077915,27.68776478418196
-7.665894153230434,-6.480797667632224,27.56908518772239
-7.607737051269893,-6.467160224740074,27.449464927814482
-7.551861444204624,-6.4579874805045145,27.32916639105155
-7.498372329936333,-6.453218068641523,27.208445588638213
-7.447366464451084,-6.452785661925854,27.087552141280845
-7.398932550256865,-6.456619796131869,26.96672932358653
-7.353151434044921,-6.464646505908719,26.84621413184296
-7.3100963387852875,-6.47678895902027,26.726237413190535
-7.269833111767148,-6.492968017753215,26.607024028450553
-7.23242047916884,-6.513102693059445,26.488793034645987
-7.19791031875395,-6.537110584618753,26.37175790341795
-7.166347929768155,-6.5649082013086995,26.25612674410334
-7.137772309751301,-6.596411257724119,26.14210255273471
-7.11221642479591,-6.63153487513745,26.02988345179999
-7.08970748563668,-6.6701937486560725,25.919662948914603
-7.0702672042073536,-6.712302232652311,25.811630177400946
-7.053912050240089,-6.757774386243492,25.705970145690518
-7.040653489579336,-6.806523956041565,25.602863965822287
-7.030498216706225,-6.858464315701461,25.50248908006672
-7.0234483614760155,-6.913508350802594,25.405019458818156
-7.019501674364246,-6.971568296039108,25.310625773781805
-7.018651727743427,-7.032555554566057,25.21947559189981
-7.020888063633289,-7.096380457701582,25.13173350392729
-7.026196313388887,-7.162951985552877,25.047561217596044
-7.034558342222422,-7.232177474411021,24.967117671717606
-7.045952336152337,-7.303962283640739,24.890559082218328
-7.060352858792708,-7.378209434849874,24.818038947216454
-7.077730929638636,-7.454819237035748,24.74970805300749
-7.09805404800046,-7.533688886795801,24.685714418090466
-7.121286186706371,-7.614712051114012,24.626203192210255
-7.147387802454741,-7.697778443003068,24.571316536117525
-7.176315798155334,-7.782773383457146,24.52119344412103
-7.208023456876814,-7.869577356048762,24.4759695179192
-7.2424603909505265,-7.958065572317126,24.435776707540274
-7.279572448210664,-8.04810752848222,24.400742994445743
-7.319301592394908,-8.139566563985058,24.370992021372853
-7.361585799830672,-8.2322994565436,24.346642684302708
-7.406358919435911,-8.326156013767932,24.327808661612956
-7.453550510979523,-8.42097867721883,24.3145978849818
-7.503085704639084,-8.51660219413467,24.30711197832823
-7.554885029392739,-8.61285329268271,24.305445624920846
-7.608864224410583,-8.70955038203238,24.309685870848813
-7.664934080833436,-8.806503353274781,24.319911416826624
-7.723000258705151,-8.903513396466623,24.336191826535114
-7.782963093099176,-9.000372858647342,24.358586666335192
-7.844717442725815,-9.096865232662905,24.38714466996955
-7.90815252145973,-9.192765182406374,24.421902808686106
-7.9731517268104515,-9.287838629870434,24.462885289848554
-8.039592524915395,-9.381842992345277,24.51010263467734
-8.107346328707878,-9.474527486147764,24.563550654684335
-8.176278382875015,-9.565633519163509,24.62320935765495
-8.246247713733005,-9.654895231605064,24.689041980734906
-8.317107100902678,-9.742040150079195,24.76099398819413
-8.388703067945219,-9.826789955272833,24.83899201403702
-8.460875916116267,-9.908861363465668,24.92294286052222
-8.533459814262912,-9.987967184338483,25.012732545162105
-8.60628294479554,-10.063817480986572,25.10822548157221
-8.679167691153044,-10.13612089295059,25.209263639041836
-8.75193088115515,-10.204586068340381,25.315665810260494
-8.824384094111492,-10.268923216641754,25.42722701113019
-8.896334040272551,-10.328845851272682,25.543717977873985
-8.967583000759753,-10.384072552938902,25.664884867157703
-9.037929345870953,-10.434328951981483,25.790449049936463
-9.107168106107478,-10.479349695536865,25.920107125095765
-9.175091629876906,-10.518880559664701,26.053531123450313
-9.241490316334946,-10.552680629772478,26.190368918327042
-9.306153401269126,-10.580524425055366,26.33024486714325
-9.368869843730327,-10.602204196098457,26.472760704913664
-9.429429226654047,-10.617532021717725,26.617496633631937
-9.487622772947274,-10.626342029040774,26.764012738028075
-9.54324438485548,-10.628492455891708,26.91185059698754
-9.596091725824019,-10.623867588949079,27.060535141046472
-9.64596736846458,-10.61237964600214,27.209576806830203
-9.692679954614894,-10.593970450713792,27.358473884748875
-9.73604538658411,-10.568612909714913,27.50671511882762
-9.775888004457782,-10.536312235466232,27.65378243395343
-9.812041794709394,-10.497106959907741,27.799153949633805
-9.84435154919004,-10.451069652942243,27.942307020405284
-9.872674022662006,-10.398307311840542,28.082721510747593
-9.896879017367079,-10.338961467347236,28.219883021067947
-9.916850437392894,-10.273207903100712,28.353286282373894
-9.932487253570041,-10.201256114565714,28.482438423706093
-9.943704394286627,-10.123348316962652,28.606862306634866
-9.950433530919108,-10.03975823164484,28.726099680537637
-9.952623756802197,-9.950789413927,28.83971427537316
-9.95024215503589,-9.856773402941359,28.947294677082773
-9.943274222358815,-9.758067442794658,29.04845701214675
-9.931724176064774,-9.655052063088057,29.142847389378232
-9.915615098275383,-9.548128316383451,29.230144037318315
-9.894988958917224,-9.437714909954094,29.31005917369349
-9.869906469082384,-9.32424511227556,29.382340498562744
-9.840446808687608,-9.208163587267707,29.44677239186542
-9.806707195476836,-9.089923139693767,29.503176711995213
-9.768802324269695,-8.969981433063985,29.551413265402005
-9.726863672730353,-8.848797745343585,29.591379907661164
-9.681038676888102,-8.726829757554974,29.62301228434113
-9.631489808506332,-8.60453047942174,29.64628327512474
-9.57839352585426,-8.482345282217864,29.661202056349467
-9.521939168964108,-8.360709140972768,29.66781296538575
-9.46232773782351,-8.240044067592045,29.666193979247954
-9.399770656632574,-8.120756752349724,29.656455109466307
-9.334488452061702,-8.003236500556264,29.638736465942078
-9.26670940939227,-7.887853418781198,29.613206189979053
-9.19666823447207,-7.77495685730333,29.580058324570423
-9.124604686543805,-7.664874162723308,29.539510507901852
-9.050762231065212,-7.557909698481801,29.491801635285253
-8.975386729745058,-7.4543441429721415,29.437189522907115
-8.898725147016496,-7.354434052826165,29.375948526231458
-8.821024317497999,-7.258411686726417,29.308367223187258
-8.742529771099774,-7.166485056058255,29.23474615813012
-8.66348461448064,-7.078838210374521,29.155395641482748
-8.584128493508885,-6.995631716737837,29.07063367095315
-8.504696634280952,-6.9170033059451645,28.98078396993168
-8.425418960698272,-6.843068703997403,28.886174137317045
-8.346519306646288,-6.773922552082149,28.787133963023905
-8.268214705868404,-6.7096394833535005,28.68399385920865
-8.190714778728577,-6.650275256655427,28.577083465603323
-8.114221200915626,-6.595867954962276,28.466730392256853
-8.038927260509665,-6.546439260743126,28.35325911370925
-7.965017497602257,-6.501995708425853,28.236990012831782
-7.892667424085902,-6.462529990182655,28.11823856066667
-7.822043321157777,-6.428022230379013,27.99731463681366
-7.753302102010645,-6.3984412262937544,27.87452196520971
-7.686591264105435,-6.3737457348014726,27.75015770613101
-7.622048866127207,-6.35388558373486,27.62451209562221
-7.559803589334741,-6.338802778623279,27.497868236154734
-7.499974844106696,-6.32843263494132,27.370501965777187
-7.442672913976429,-6.322704740290795,27.242681799785515
-7.38799914581789,-6.321543854603928,27.11466895544712
-7.336046175498098,-6.324870813049415,26.986717438956433
-7.286898174979939,-6.332603225941227,26.859074179468593
-7.240631130975779,-6.3446562249897305,26.73197921443869
-7.197313136115303,-6.36094302983494,26.605665909620015
-7.1570046926699025,-6.381375506602446,26.480361219282194
-7.11975902588732,-6.405864598888304,26.356285955086257
-7.085622410164565,-6.434320722249007,26.233655087302168
-7.054634485111038,-6.466654055221045,26.11267804371504
-7.02682857572688,-6.502774776595999,25.99355902707844
-7.002232003587335,-6.542593227363634,25.876497325620647
-6.980866392220573,-6.586020009651704,25.761687625065417
-6.962747958221114,-6.632966023303866,25.64932031037919
-6.947887777964952,-6.683342428695066,25.539581738666172
-6.936292070815614,-6.737060592866545,25.432654548682365
-6.927962431738522,-6.794031949333046,25.328717902930794
-6.922896045076541,-6.854167810027163,25.227947710150737
-6.921085913321348,-6.917379153611839,25.130516872744323
-6.922521017967072,-6.983576351457949,25.03659544975001
-6.927186478886076,-7.052668862473745,24.946350817349074
-6.935063710244491,-7.124564896156502,24.859947819374167
-6.9461305075286175,-7.199171036656167,24.777548840078328
-6.9603611441924444,-7.27639184017968,24.699313873300678
-6.977726443037934,-7.356129405161046,24.6254005528429
-6.998193795006095,-7.438282923080557,24.555964123360003
-7.021727188194975,-7.522748206873474,24.49115738943748
-7.048287195632722,-7.609417204038324,24.431130612488875
-7.077830930253806,-7.698177497263553,24.37603135802911
-7.11031200277459,-7.788911799327515,24.326004301865296
-7.145680433807131,-7.881497437871619,24.281190980574024
-7.183882550162229,-7.975805841310871,24.241729490403486
-7.2248608785131205,-8.07170203965194,24.207754134039376
-7.268553992731165,-8.169044153131406,24.17939500699637
-7.314896362207198,-8.267682911951205,24.156777529977028
-7.363818190979192,-8.36746120423708,24.14002192438439
-7.415245208893046,-8.46821360280531,24.129242613028854
-7.469098475881162,-8.569765957488716,24.12454756990518
-7.525294215940898,-8.671935090253044,24.12603763613849
-7.583743564036714,-8.774528405221558,24.133805717076374
-7.644352341725075,-8.877343604190745,24.14793593869367
-7.707020872536837,-8.980168541724755,24.168502805972974
-7.771643756323709,-9.082781068391212,24.195570239663116
-7.838109627453647,-9.184948911179363,24.229190522717104
-7.906300973685148,-9.286429736780654,24.269403290891045
-7.976093985169181,-9.38697133934435,24.3162345230959
-8.047358321787648,-9.486311762795893,24.369695263548056
-8.119956976112789,-9.584179664282207,24.42978048482549
-8.19374620650904,-9.6802948439878,24.496468095613064
-8.268575394899367,-9.774368782635339,24.569717569479224
-8.344286984872612,-9.86610537427182,24.649468719020422
-8.420716513368308,-9.955201815940242,24.735640732257835
-8.497692637986807,-10.041349642617973,24.82813099098644
-8.575037190578685,-10.124235924719077,24.926813799299072
-8.652565342567021,-10.20354458863993,25.0315394893357
-8.730085841202065,-10.278957841048642,25.142133716056478
-8.807401243547053,-10.350157974229328,25.258396264978405
-8.884308273761706,-10.416829175231172,25.380100411196803
-8.960598251103722,-10.478659270602558,25.506992632741007
-9.036057592305747,-10.53534192545891,25.638792130272112
-9.11046837564948,-10.586578874091538,25.77519054791362
-9.183609000802052,-10.632082302476576,25.91585193140835
-9.25525494313717,-10.671577183277892,26.060413096331494
